"","date","coKens","no2Kens","o3Kens","so2Kens","pm2.5Kens","wsKens","air_tempKens","coMary","no2Mary","o3Mary","so2Mary","pm2.5Mary","wsMary","air_tempMary"
"1",2015-01-01,0.277936458333333,16.2580425,48.4689008333333,1.49341208333333,21.1291666666667,6.1375,8.25416666666667,0.35346,59.3981525,16.3869158333333,6.99056291666667,19.1532083333333,6.1375,8.25416666666667
"2",2015-01-02,0.269055541666667,31.984305,41.9518741666667,1.30664083333333,10.4375,4.14166666666667,6.0375,0.427540208333333,71.34145,17.5247420833333,7.31339291666667,10.6249166666667,4.14166666666667,6.0375
"3",2015-01-03,0.324266125,48.6462975,25.44794,1.76245916666667,11.875,2.61666666666667,3.7375,0.379686791666667,68.8809525,12.7939620833333,5.87633916666667,9.78225,2.61666666666667,3.7375
"4",2015-01-04,0.407986692581385,49.57983875,7.32071375,1.27901541666667,26.275,1.675,0.679166666666667,0.685091291666667,82.78064375,3.61512916666667,9.70630833333333,27.8852083333333,1.675,0.679166666666667
"5",2015-01-05,0.355258833333333,46.9238529166667,17.5054491666667,1.4668025,18.2458333333333,2.08333333333333,5.5625,0.595771375,95.0727858333333,4.87976583333333,12.2828079166667,20.5901666666667,2.08333333333333,5.5625
"6",2015-01-06,0.328745041666667,42.19333625,28.0735479166667,1.52646083333333,11.9333333333333,2.925,6,0.559204125,86.1323395833333,9.40265791666667,9.99896125,12.6888333333333,2.925,6
"7",2015-01-07,0.3085415,39.2568520833333,32.0853466666667,1.08169416666667,10.4916666666667,4.70416666666667,5.41666666666667,0.577827208333333,93.6005056750923,10.0500119903634,9.887175,12.9279583333333,4.70416666666667,5.41666666666667
"8",2015-01-08,0.295666375,40.6264804166667,37.7071654166667,1.13854125,8.60416666666667,4.61666666666667,8.98333333333333,0.640144291666667,95.14912625,11.8418475,10.9823383333333,12.67175,4.61666666666667,8.98333333333333
"9",2015-01-09,0.252623458333333,19.8475679166667,54.2026016666667,1.46973166666667,8.55416666666667,7.71666666666667,11.175,0.500290708333333,88.7150783333333,15.1998904166667,10.2537416666667,11.1059583333333,7.71666666666667,11.175
"10",2015-01-10,0.230806833333333,15.70580875,58.6619245833333,1.3756125,6.64583333333333,7.13333333333333,8.53333333333333,0.34418275,62.69500375,21.5341591666667,5.83866208333333,6.74675,7.13333333333333,8.53333333333333
"11",2015-01-11,0.24033475,20.4867275,55.9821570833333,1.1364838913305,9.05416666666667,5.55,5.01666666666667,0.510125791666667,89.82400375,13.14113125,8.01160125,11.4152083333333,5.55,5.01666666666667
"12",2015-01-12,0.261569125,21.91041125,59.5664275,1.0809175,7.1,7.30833333333333,9.8625,0.560113625,92.7044208333333,19.4553033333333,9.78218,10.7777916666667,7.30833333333333,9.8625
"13",2015-01-13,0.289518041666667,31.4276879166667,47.2921591666667,1.00421291666667,6.82083333333333,3.59583333333333,6.62083333333333,0.742929375,110.7352575,12.9110708333333,12.78742625,12.4029166666667,3.59583333333333,6.62083333333333
"14",2015-01-14,0.239844650914719,23.9113293297462,53.9547924624335,1.10627,6.61666666666667,5.29583333333333,4.74583333333333,0.505224135660305,101.231879008426,15.91584365703,11.1327465933164,11.168306234606,5.29583333333333,4.74583333333333
"15",2015-01-15,0.247586583333333,22.1065620833333,61.2332529166667,1.0743575,8.9375,6.9375,7.65416666666667,0.610441,105.701969166667,19.671505,11.76224125,13.760181234606,6.9375,7.65416666666667
"16",2015-01-16,0.335099541666667,48.1090175,28.43296,0.941165,13.0875,2.825,2.50833333333333,0.673332083333333,108.7429775,10.5300904166667,12.2548670833333,15.1490833333333,2.825,2.50833333333333
"17",2015-01-17,0.360671625,54.67235875,19.0133333333333,1.83262125,15.2083333333333,2.55416666666667,0.5875,0.77196975,109.001019583333,4.86521291666667,12.013715,17.9887916666667,2.55416666666667,0.5875
"18",2015-01-18,0.436995458333333,52.60323375,18.1910904166667,1.26852958333333,20.4541666666667,2.18333333333333,1.675,0.499846,69.0212345833333,10.1489670833333,6.2916525,14.747875,2.18333333333333,1.675
"19",2015-01-19,0.528296125,60.89408,11.9881566666667,3.25608333333333,24.525,1.97083333333333,-1.17916666666667,0.598669666666667,74.1014658333333,8.3493725,7.45296083333333,17.0368333333333,1.97083333333333,-1.17916666666667
"20",2015-01-20,0.697537833333333,74.5432470833333,11.9292558333333,5.8250525,31.4958333333333,2.24583333333333,-1.54166666666667,1.01478225,107.136750416667,5.992645,14.6709841666667,30.0560416666667,2.24583333333333,-1.54166666666667
"21",2015-01-21,0.399276125,46.2247995833333,17.79172875,2.02428875,25.4875,3.36666666666667,3.00833333333333,0.76528775,78.8613127584256,12.13995240703,9.43911159331638,20.4421416050907,3.36666666666667,3.00833333333333
"22",2015-01-22,0.476412416666667,57.7834320833333,5.2331425,2.00205958333333,39.9625,2.325,-0.875,0.7212745,56.6676075,4.22076833333333,6.07063125,33.8952083333333,2.325,-0.875
"23",2015-01-23,0.634076583333333,64.0717579166667,9.37701958333333,4.67923041666667,43.9166666666667,2.69583333333333,0.0875,1.00694804166667,107.361109166667,3.36982375,18.4054079166667,43.140125,2.69583333333333,0.0875
"24",2015-01-24,0.334097041666667,38.7092795833333,36.6281008333333,1.20965625,13.0791666666667,3.82083333333333,3.875,0.389336,55.6658966666667,20.3866304166667,4.87498208333333,9.66508333333333,3.82083333333333,3.875
"25",2015-01-25,0.40766,53.8756829166667,17.4849375,1.30336125,17.175,2.92083333333333,2.88333333333333,0.596967833333333,94.0057295833333,4.06901125,11.7323891666667,19.1599166666667,2.92083333333333,2.88333333333333
"26",2015-01-26,0.298548666666667,40.5316075,32.7498458333333,1.65266875,10.1166666666667,3.65,6.29166666666667,0.37579076163486,71.9740951423127,12.6536863395736,7.475199486548,11.9658977165447,3.65,6.29166666666667
"27",2015-01-27,0.313633697154979,47.0476307248899,24.0116376537015,2.96550515598015,9.77552494095986,2.625,2.51666666666667,0.54953875,80.9288991666667,7.33489166666667,10.4476454166667,14.0523496305441,2.625,2.51666666666667
"28",2015-01-28,0.271609359248052,25.059315,46.6513454166667,2.21616208333333,9.95966357195621,6.20833333333333,5.69166666666667,0.571045927326972,85.675264841759,16.41130490703,10.6073729166667,13.7780643832114,6.20833333333333,5.69166666666667
"29",2015-01-29,0.248520333333333,32.8924445833333,41.845645,2.01712916666667,9.95966357195621,5.21666666666667,2.61666666666667,0.59508425,92.3095358333333,10.8065779166667,14.1285304166667,13.0016666666667,5.21666666666667,2.61666666666667
"30",2015-01-30,0.329792083333333,47.6307,25.8959191666667,2.50974583333333,12.0755950301357,3.67083333333333,2.42083333333333,0.563505166666667,76.38060875,9.60707875,11.5331445833333,12.494875,3.67083333333333,2.42083333333333
"31",2015-01-31,0.293633083333333,35.4727183333333,31.6749466666667,1.265535,10.1583333333333,5.27083333333333,1.15416666666667,0.321509,51.52892625,19.3839308333333,8.0033225,7.00958333333333,5.27083333333333,1.15416666666667
"32",2015-02-01,0.233321125,19.8796929166667,53.2330725,1.00698458333333,9.62916666666667,6.12916666666667,1.06666666666667,0.215570833333333,30.9869633333333,38.583535,3.24864708333333,5.4285,6.12916666666667,1.06666666666667
