"","date","no2Kens","wsKens","air_tempKens","no2Marl","wsMarl","air_tempMarl"
"242",2015-08-30,28.0020420833333,2.99583333333333,15.7958333333333,39.7171204166667,2.99583333333333,15.7958333333333
"243",2015-08-31,25.3830658333333,3.50833333333333,14.5708333333333,34.0710291666667,3.50833333333333,14.5708333333333
"244",2015-09-01,37.6155691666667,2.675,13.5791666666667,60.96686125,2.675,13.5791666666667
"245",2015-09-02,37.7815179166667,2.20416666666667,10.5916666666667,73.5839829166667,2.20416666666667,10.5916666666667
"246",2015-09-03,32.45926875,3.15,10.725,69.8126991666667,3.15,10.725
"247",2015-09-04,35.8006133333333,2.74583333333333,12.0208333333333,62.6531825,2.74583333333333,12.0208333333333
"248",2015-09-05,35.59822625,3.47916666666667,11.5791666666667,53.9526675,3.47916666666667,11.5791666666667
"249",2015-09-06,30.7767729166667,2.67083333333333,11.4625,56.4104871835179,2.67083333333333,11.4625
"250",2015-09-07,30.66268875,2.79166666666667,12.025,51.16480625,2.79166666666667,12.025
"251",2015-09-08,29.2090554166667,2.33333333333333,11.5458333333333,53.37462875,2.33333333333333,11.5458333333333
"252",2015-09-09,37.8760266666667,3.32083333333333,13.4916666666667,76.5204327584256,3.32083333333333,13.4916666666667
"253",2015-09-10,42.3822420833333,3.3125,13.6833333333333,106.172066666667,3.3125,13.6833333333333
"254",2015-09-11,51.07833875,3.36666666666667,14.3666666666667,112.834431666667,3.36666666666667,14.3666666666667
"255",2015-09-12,26.0193441666667,3.5875,15.1208333333333,106.78058625,3.5875,15.1208333333333
"256",2015-09-13,36.0217054166667,1.725,10.8208333333333,81.3793458333333,1.725,10.8208333333333
"257",2015-09-14,27.1330625,4.3625,14.0208333333333,97.5122725,4.3625,14.0208333333333
"258",2015-09-15,27.4739254166667,3.84166666666667,12.375,116.304617916667,3.84166666666667,12.375
"259",2015-09-16,38.12738125,3.00833333333333,13.1416666666667,58.40083,3.00833333333333,13.1416666666667
"260",2015-09-17,27.42867,3.5,13.2375,107.835495416667,3.5,13.2375
"261",2015-09-18,40.84881625,1.7875,11.025,87.38691375,1.7875,11.025
"262",2015-09-19,36.4807716666667,1.71666666666667,11.4791666666667,69.18249,1.71666666666667,11.4791666666667
"263",2015-09-20,31.5672595833333,2.20833333333333,11.6291666666667,113.593016666667,2.20833333333333,11.6291666666667
"264",2015-09-21,37.6863833333333,2.75416666666667,11.4541666666667,127.538934166667,2.75416666666667,11.4541666666667
"265",2015-09-22,43.6960379166667,2.52083333333333,10.4,76.3841220833333,2.52083333333333,10.4
"266",2015-09-23,30.869109076159,3.43333333333333,12.0291666666667,101.729200933518,3.43333333333333,12.0291666666667
"267",2015-09-24,27.2291133333333,3.99166666666667,13.6333333333333,113.0931775,3.99166666666667,13.6333333333333
"268",2015-09-25,41.926735,2.02916666666667,9.5625,79.2523808333333,2.02916666666667,9.5625
"269",2015-09-26,45.23945625,2.1625,9.63333333333333,73.8536116666667,2.1625,9.63333333333333
"270",2015-09-27,28.09461875,2.82083333333333,10.975,65.6778933333333,2.82083333333333,10.975
"271",2015-09-28,37.436285,3.09166666666667,11.7,77.5167666666667,3.09166666666667,11.7
"272",2015-09-29,33.58965625,3.65833333333333,12.3375,60.2045708333333,3.65833333333333,12.3375
"273",2015-09-30,33.6512541666667,4.11666666666667,12.2916666666667,67.1760975,4.11666666666667,12.2916666666667
"274",2015-10-01,31.2148633333333,3.84583333333333,11.9583333333333,54.6154283333333,3.84583333333333,11.9583333333333
"275",2015-10-02,46.61003625,2.63333333333333,10.2791666666667,75.19670375,2.63333333333333,10.2791666666667
"276",2015-10-03,54.59140875,1.59166666666667,7.78333333333333,81.25030625,1.59166666666667,7.78333333333333
"277",2015-10-04,45.1565158333333,2.24166666666667,10.0875,100.666383333333,2.24166666666667,10.0875
"278",2015-10-05,35.49999125,3.3875,14.6,83.4250508333333,3.3875,14.6
"279",2015-10-06,37.2966529166667,3.30833333333333,14.8375,94.7342070833333,3.30833333333333,14.8375
"280",2015-10-07,33.9755014130795,3.30416666666667,11.4541666666667,76.7530869250923,3.30416666666667,11.4541666666667
"281",2015-10-08,52.8972875,1.72083333333333,9.09166666666667,102.042965416667,1.72083333333333,9.09166666666667
"282",2015-10-09,71.0423166666667,1.5625,8.6875,96.5739925,1.5625,8.6875
"283",2015-10-10,34.2732954166667,2.77083333333333,9.5,56.4591720833333,2.77083333333333,9.5
"284",2015-10-11,28.8298620833333,3.01666666666667,9.775,42.2460695833333,3.01666666666667,9.775
"285",2015-10-12,39.834925,2.975,8.81666666666667,55.90906875,2.975,8.81666666666667
"286",2015-10-13,32.26591375,4.1875,8.25416666666667,50.8310891666667,4.1875,8.25416666666667
"287",2015-10-14,33.0664808333333,4.2625,8.5,52.1847675,4.2625,8.5
"288",2015-10-15,30.2096508333333,3.275,9.35416666666667,51.9166920833333,3.275,9.35416666666667
"289",2015-10-16,26.212765,4.6375,10.4041666666667,47.0186858333333,4.6375,10.4041666666667
"290",2015-10-17,22.9563220833333,4.00416666666667,9.70416666666667,43.5060558333333,4.00416666666667,9.70416666666667
"291",2015-10-18,21.4062133333333,2.6,10.075,40.3884270833333,2.6,10.075
"292",2015-10-19,39.7192129166667,2.96666666666667,9.04583333333333,57.1528920833333,2.96666666666667,9.04583333333333
"293",2015-10-20,60.9861195833333,2.27083333333333,6.29583333333333,88.6260866666667,2.27083333333333,6.29583333333333
"294",2015-10-21,48.4361020833333,3.47916666666667,11.7125,122.758586091759,3.47916666666667,11.7125
"295",2015-10-22,44.41526375,2.97916666666667,10.8083333333333,100.5697825,2.97916666666667,10.8083333333333
"296",2015-10-23,49.84910625,1.71666666666667,7.80416666666667,136.19786375,1.71666666666667,7.80416666666667
