"","date","no2","o3","pm2.5"
"766",2017-02-04,63.7924141666667,21.7545179166667,8.5375
"767",2017-02-05,45.97853125,24.1659883333333,12.9625
"768",2017-02-06,51.9028008333333,20.8287345833333,22.9791666666667
"769",2017-02-07,57.6123025,27.59124625,10.2625
"770",2017-02-08,43.1701173823705,11.6310746793283,21.3416666666667
"771",2017-02-09,35.28613625,23.8791058333333,26.4541666666667
"772",2017-02-10,38.13433375,17.36189875,37.7208333333333
"773",2017-02-11,30.78865375,26.2808754166667,37.1833333333333
"774",2017-02-12,34.57966625,15.89977,43.6875
"775",2017-02-13,46.2903291666667,13.134895,48.3583333333333
"776",2017-02-14,60.7690445833333,8.9563975,31.0416666666667
"777",2017-02-15,43.23687125,23.9768120833333,16.3375
"778",2017-02-16,43.5456275,31.603435,6.87083333333333
"779",2017-02-17,49.06280375,24.19925,13.8375
"780",2017-02-18,30.3783304166667,45.9662383333333,19.2375
"781",2017-02-19,33.244775,36.3335216666667,14.15
"782",2017-02-20,29.789585,25.99399375,7.28333333333333
"783",2017-02-21,26.6573091666667,40.1496041666667,4.525
"784",2017-02-22,18.4298466666667,58.4982633333333,2.175
"785",2017-02-23,13.4596695833333,68.2072058333333,3.36334620816555
"786",2017-02-24,42.12934125,44.5747925,8.99687161862313
"787",2017-02-25,20.3628991666667,67.3375529166667,7.73227167016172
"788",2017-02-26,13.8610829166667,73.100135,7.05676487722984
"789",2017-02-27,25.71193,67.0153304166667,10.9699567151244
"790",2017-02-28,30.9533875,52.9144625,12.349729537033
"791",2017-03-01,32.513895,49.8945795833333,7.82105653021653
"792",2017-03-02,23.53938125,65.20603375,10.3635058757126
"793",2017-03-03,43.3403441666667,30.2057508333333,14.07617943755
"794",2017-03-04,24.66704,58.8585995833333,9.2010115157072
"795",2017-03-05,16.9413370833333,66.5018525,5.60623784968493
"796",2017-03-06,38.05654625,37.1532825,11.2863905375478
"797",2017-03-07,33.9591679166667,46.0535504166667,11.8631320940326
"798",2017-03-08,38.0951949428282,37.3643855510307,13.219355583032
"799",2017-03-09,33.8102241666667,46.8934075,10.1605713752531
"800",2017-03-10,35.8110775,34.6018358333333,13.9014481142349
"801",2017-03-11,29.8159954166667,33.9151204166667,8.02264507127727
"802",2017-03-12,47.9347141666667,22.2222604166667,15.7847983795739
"803",2017-03-13,35.60866625,43.4445883333333,12.4851295493713
"804",2017-03-14,32.0265983333333,37.7561504166667,8.91285618453486
"805",2017-03-15,51.24857875,16.3723645833333,15.2875
"806",2017-03-16,37.1188358333333,26.8525604166667,18.9041666666667
"807",2017-03-17,26.528155,52.9151541666667,6.22083333333333
"808",2017-03-18,17.15624125,54.2407708333333,5.2375
"809",2017-03-19,10.7359920833333,65.1152583333333,5.025
"810",2017-03-20,24.6831629166667,58.2522658333333,4.85833333333333
"811",2017-03-21,21.1428745833333,63.6683745833333,4.67083333333333
"812",2017-03-22,31.50027625,54.8277004166667,6.47083333333333
"813",2017-03-23,29.7409095833333,45.793,18.5583333333333
"814",2017-03-24,29.2396683333333,44.944135,25.4291666666667
"815",2017-03-25,22.3673854166667,66.3597983333333,10.5708333333333
"816",2017-03-26,21.4292041666667,65.0549695833333,7.65
"817",2017-03-27,43.6021516666667,31.6727304166667,36.6208333333333
"818",2017-03-28,41.9621958333333,41.9686016666667,33.025
"819",2017-03-29,24.41904,67.2578625,7.6375
"820",2017-03-30,34.3889491666667,66.9508854166667,9.04583333333333
"821",2017-03-31,27.668795,69.24594125,9.16666666666667
